UID,p_id,exp
0031231326,00077689,49
0031308500,00077689,6
0031322522,00077689,178
0031329490,00077689,47
0031330826,00077689,167
0031376879,00077689,44
0031610401,00077689,148
0031679974,00077689,134
0031772568,00077689,53
0031923946,00077689,41
0031997186,00077689,12
0032000812,00077689,60
0032110528,00077689,54
0032347654,00077689,148
0032432137,00077689,96
0032546661,00077689,42
0032614471,00077689,107
0032908463,00077689,121
0033267024,00077689,187
0033480991,00077689,145
0033690115,00077689,163
0033785304,00077689,149
0033811274,00077689,146
0034001826,00077689,93
0034505294,00077689,15
0034769645,00077689,128
0034886772,00077689,130
0035017510,00077689,96
0035019220,00077689,60
0035340916,00077689,184
0035526972,00077689,80
0035542058,00077689,145
0035597066,00077689,46
0035663377,00077689,178
0036211902,00077689,28
0036250110,00077689,28
0036257054,00077689,67
0036324196,00077689,150
0036439208,00077689,87
0036462024,00077689,149
0036532782,00077689,129
0036624062,00077689,104
0036724452,00077689,113
0036876825,00077689,65
0036961530,00077689,195
0037000524,00077689,71
0037576608,00077689,174
0037584617,00077689,144
0037595490,00077689,151
0037702028,00077689,9
0037764373,00077689,178
0037825841,00077689,79
0037998407,00077689,129
0038017809,00077689,89
0038021396,00077689,163
0038132897,00077689,125
0038340737,00077689,41
0038404257,00077689,62
0038422427,00077689,187
0038445703,00077689,18
0038550907,00077689,44
0038558690,00077689,35
0038829603,00077689,117
0038885701,00077689,193
0038998162,00077689,36
0039005596,00077689,139
0039083078,00077689,191
0039179969,00077689,4
0039325170,00077689,66
0039328272,00077689,182
0039508117,00077689,1
0039683094,00077689,90
0039797980,00077689,57
0039835251,00077689,139
0039969520,00077689,108
0040074450,00077689,78
0040080776,00077689,150
0040326466,00077689,92
0040356745,00077689,157
0040374626,00077689,2
0040425172,00077689,34
0040567338,00077689,198
0040628939,00077689,187
0040718359,00077689,48
0040740744,00077689,51
0040838030,00077689,193
0040866704,00077689,73
0040873777,00077689,64
0040886397,00077689,119
0041001907,00077689,124
0041146408,00077689,136
0041154952,00077689,125
0041333415,00077689,198
0041464216,00077689,3
0041520954,00077689,172
0041522019,00077689,15
0041609409,00077689,145
0041755022,00077689,127
0041786096,00077689,21
0041861620,00077689,173
0041943215,00077689,127
0041957226,00077689,150
0041973591,00077689,22
0042070766,00077689,173
0042125447,00077689,80
0042403276,00077689,45
0042641438,00077689,197
0042770431,00077689,188
0042849672,00077689,118
0042895686,00077689,85
0042922599,00077689,136
0042927777,00077689,114
0042942242,00077689,13
0042948973,00077689,20
0042995275,00077689,84
0043112538,00077689,72
0043201137,00077689,61
0043437718,00077689,22
0043758546,00077689,20
0043771169,00077689,188
0043835978,00077689,54
0043858496,00077689,78
0043866587,00077689,6
0044075152,00077689,28
0044081524,00077689,65
0044138912,00077689,43
0044290434,00077689,166
0044411921,00077689,16
0044662694,00077689,48
0045032562,00077689,35
0045055826,00077689,102
0045404463,00077689,29
0045423191,00077689,187
0045477167,00077689,116
0045613287,00077689,130
0045666597,00077689,71
0045926811,00077689,79
0046019667,00077689,130
0046116021,00077689,130
0046155029,00077689,80
0046232215,00077689,106
0046306844,00077689,26
0046336414,00077689,170
0046355166,00077689,110
0046373198,00077689,194
0046432592,00077689,198
0046529693,00077689,161
0046543640,00077689,98
0046550804,00077689,169
0046748681,00077689,81
0046859717,00077689,195
0047276861,00077689,183
0047381997,00077689,110
0047420870,00077689,96
0047637383,00077689,171
0047651966,00077689,50
0047810849,00077689,122
0047852245,00077689,138
0047899544,00077689,147
0048057571,00077689,28
0048080505,00077689,188
0048199244,00077689,73
0048559750,00077689,169
0048627544,00077689,97
0048903336,00077689,69
0048920943,00077689,54
0048951243,00077689,29
0048986620,00077689,177
0049016031,00077689,6
0049266386,00077689,127
0049521432,00077689,42
0049551457,00077689,104
0049681729,00077689,31
0049718186,00077689,122
0049764038,00077689,90
0050101395,00077689,136
0050269934,00077689,162
0050296579,00077689,112
0050297318,00077689,167
0050478406,00077689,114
0050529840,00077689,62
0050742967,00077689,195
0050827799,00077689,14
0050889770,00077689,62
0051013523,00077689,70
0051159770,00077689,93
0051323880,00077689,178
0051389988,00077689,99
0051407560,00077689,130
0051515767,00077689,61
0051617185,00077689,170
0051694821,00077689,107
0051714283,00077689,62
0051838562,00077689,185
0052227772,00077689,15
0052291421,00077689,119
0052304302,00077689,88
0052375575,00077689,101
0052520061,00077689,99
0052539724,00077689,25
0052634703,00077689,35
0052695152,00077689,121
0052717692,00077689,89
0052948490,00077689,194
0053038107,00077689,132
0053043389,00077689,76
0053177861,00077689,117
0053408535,00077689,178
0053478188,00077689,5
0053501084,00077689,68
0053508619,00077689,179
0053522205,00077689,24
0053593509,00077689,186
0053609847,00077689,11
0053622424,00077689,29
0053982215,00077689,118
0054010439,00077689,130
0054111971,00077689,23
0054175056,00077689,189
0054177391,00077689,66
0054374628,00077689,23
0054438501,00077689,196
0054495047,00077689,2
0054516275,00077689,45
0054625122,00077689,135
0054713540,00077689,163
0054835534,00077689,47
0054916220,00077689,85
0054926187,00077689,43
0054986560,00077689,166
0054993284,00077689,184
0055061132,00077689,80
0055191224,00077689,85
0055288862,00077689,52
0055306486,00077689,25
0055359195,00077689,11
0055522008,00077689,197
0055615139,00077689,70
0055661307,00077689,89
0055826447,00077689,68
0056134291,00077689,79
0056252335,00077689,88
0056318589,00077689,130
0056496252,00077689,146
0056537170,00077689,139
0056621933,00077689,69
0056673192,00077689,65
0056676196,00077689,95
0056677458,00077689,113
0056873934,00077689,187
0056932758,00077689,62
0056960018,00077689,192
0056963545,00077689,176
0056963858,00077689,174
0057038414,00077689,39
0057126050,00077689,198
0057146093,00077689,56
0057154905,00077689,70
0057160877,00077689,135
0057288214,00077689,92
0057383651,00077689,88
0057426349,00077689,90
0057434631,00077689,74
0057514310,00077689,174
0057704773,00077689,106
0057734113,00077689,64
0057734781,00077689,96
0057757278,00077689,98
0057900014,00077689,44
0057929835,00077689,195
0058035060,00077689,147
0058114872,00077689,161
0058148103,00077689,57
0058187596,00077689,6
0058297358,00077689,95
0058317395,00077689,132
0058383610,00077689,97
0058383871,00077689,129
0058526186,00077689,80
0058535743,00077689,113
0058558097,00077689,84
0058672549,00077689,3
0058707888,00077689,32
0058732744,00077689,173
0058792011,00077689,192
0059059909,00077689,114
0059112346,00077689,136
0059260756,00077689,191
0059287565,00077689,72
0059353862,00077689,79
0059542824,00077689,75
0059591163,00077689,15
0059763305,00077689,197
0059776824,00077689,136
0059873974,00077689,40
0059877430,00077689,48
0059927456,00077689,16
0060139445,00077689,144
0060166109,00077689,116
0060194567,00077689,13
0060213879,00077689,106
0060661836,00077689,199
0060857582,00077689,21
0060979779,00077689,110
0061003944,00077689,149
0061005400,00077689,144
0061099229,00077689,122
0061113956,00077689,43
0061185810,00077689,191
0061452024,00077689,147
0061457068,00077689,156
0061648660,00077689,176
0061683915,00077689,85
0061801599,00077689,5
0061889916,00077689,30
0061923956,00077689,105
0062087211,00077689,2
0062515965,00077689,7
0062516598,00077689,118
0062908060,00077689,4
0063053654,00077689,130
0063183240,00077689,137
0063258012,00077689,59
0063285701,00077689,119
0063380863,00077689,110
0063418107,00077689,104
0063513327,00077689,103
0063592827,00077689,130
0063595060,00077689,112
0063678409,00077689,124
0063687476,00077689,51
0064080019,00077689,9
0064370028,00077689,188
0064837688,00077689,57
0065097656,00077689,136
0065267883,00077689,192
0065282032,00077689,41
0065357006,00077689,5
0065371236,00077689,60
0065643386,00077689,127
0065680807,00077689,83
0065699294,00077689,36
0065701085,00077689,30
0065746600,00077689,186
0065772884,00077689,3
0065941960,00077689,46
0066129188,00077689,67
0066151966,00077689,110
0066187049,00077689,13
0066348372,00077689,62
0066456213,00077689,152
0066586335,00077689,149
0066809392,00077689,170
0066847477,00077689,55
0066967137,00077689,125
0067001588,00077689,94
0067016900,00077689,194
0067083922,00077689,193
0067164382,00077689,130
0067207114,00077689,66
0067327949,00077689,89
0067606656,00077689,165
0067740995,00077689,47
0067838426,00077689,46
0067903023,00077689,110
0067956399,00077689,12
0068062450,00077689,29
0068112909,00077689,102
0068252248,00077689,95
0068307825,00077689,123
0068478154,00077689,187
0068672928,00077689,20
0068693930,00077689,135
0068698099,00077689,126
0068924078,00077689,113
0069025752,00077689,164
0069151710,00077689,58
0069156037,00077689,190
0069166930,00077689,84
0069308647,00077689,61
0069474146,00077689,66
0069937838,00077689,28
0070160321,00077689,91
0070505123,00077689,191
0070652672,00077689,73
0070792370,00077689,4
0070896096,00077689,180
0071187417,00077689,66
0071212477,00077689,121
0071271987,00077689,116
0071464284,00077689,128
0071496461,00077689,88
0071501270,00077689,185
0071679778,00077689,56
0071685784,00077689,164
0071688788,00077689,198
0071758989,00077689,197
0071810056,00077689,131
0071848097,00077689,93
0071915530,00077689,57
0072199455,00077689,72
0072238113,00077689,88
0072241982,00077689,4
0072249108,00077689,23
0072418240,00077689,192
0072569517,00077689,129
0072612125,00077689,193
0072663756,00077689,92
0072920004,00077689,135
0072988530,00077689,149
0073183448,00077689,155
0073199702,00077689,96
0073200917,00077689,13
0073316470,00077689,163
0073405476,00077689,96
0073561813,00077689,109
0073760069,00077689,77
0073761496,00077689,39
0073907282,00077689,93
0073944816,00077689,23
0074136807,00077689,199
0074496827,00077689,8
0074515350,00077689,191
0074607258,00077689,73
0074733645,00077689,183
0074798868,00077689,94
0074982317,00077689,57
0075107676,00077689,46
0075392358,00077689,194
0075434512,00077689,62
0075492172,00077689,1
0075566506,00077689,14
0075676992,00077689,131
0075705918,00077689,2
0075715750,00077689,114
0075754990,00077689,190
0075855462,00077689,66
0075887320,00077689,39
0075956838,00077689,43
0076036882,00077689,188
0076239399,00077689,8
0076338004,00077689,50
0076357080,00077689,111
0076491915,00077689,29
0076635942,00077689,107
0076671135,00077689,124
0076814971,00077689,106
0077225676,00077689,10
0077434860,00077689,45
0077439745,00077689,69
0077632339,00077689,5
0078101505,00077689,81
0078125997,00077689,127
0078231065,00077689,75
0078243512,00077689,103
0078392934,00077689,87
0078535222,00077689,129
0078565207,00077689,46
0078589509,00077689,146
0078633246,00077689,39
0078679060,00077689,135
0078695678,00077689,6
0078704558,00077689,42
0078713927,00077689,191
0078742292,00077689,195
0078793787,00077689,39
0078873892,00077689,83
0078875115,00077689,41
0078949819,00077689,97
0078951861,00077689,102
0078957949,00077689,101
0079032664,00077689,130
0079151846,00077689,177
0079272055,00077689,162
0079319774,00077689,28
0079588804,00077689,182
0079654148,00077689,56
0079654970,00077689,97
0079683225,00077689,53
0079869788,00077689,161
0080035016,00077689,27
0080076178,00077689,29
0080087775,00077689,36
0080091716,00077689,132
0080109579,00077689,98
0080162283,00077689,3
0080181020,00077689,54
0080429580,00077689,31
0080432683,00077689,109
0080567852,00077689,108
0080618813,00077689,29
0080700898,00077689,73
0080781354,00077689,89
0080885057,00077689,36
0080985995,00077689,123
0081064846,00077689,25
0081119279,00077689,29
0081193910,00077689,106
0081269435,00077689,133
0081289694,00077689,179
0081563341,00077689,59
0081566238,00077689,87
0081987985,00077689,159
0082151723,00077689,200
0082181756,00077689,27
0082185662,00077689,156
0082347152,00077689,65
0082481932,00077689,181
0082485905,00077689,120
0082597024,00077689,26
0082638619,00077689,105
0082655035,00077689,29
0082744230,00077689,142
0082840410,00077689,27
0082922028,00077689,15
0082939165,00077689,67
0083033907,00077689,128
0083105688,00077689,27
0083182710,00077689,1
0083257014,00077689,32
0083336016,00077689,136
0083352566,00077689,182
0083397982,00077689,118
0083398521,00077689,1
0083460852,00077689,31
0083591649,00077689,93
0083625525,00077689,173
0083640514,00077689,107
0083701209,00077689,159
0083756156,00077689,121
0083758495,00077689,86
0083848555,00077689,148
0083896386,00077689,27
0083905862,00077689,20
0084043492,00077689,96
0084059725,00077689,28
0084122201,00077689,112
0084175488,00077689,62
0084288452,00077689,161
0084288612,00077689,141
0084445357,00077689,70
0084475442,00077689,81
0084909827,00077689,46
0084957842,00077689,170
0085369940,00077689,68
0085557586,00077689,192
0085578602,00077689,136
0085664455,00077689,83
0085801143,00077689,117
0085873786,00077689,114
0086034634,00077689,33
0086231837,00077689,50
0086356737,00077689,173
0086533188,00077689,111
0086558800,00077689,197
0086836564,00077689,184
0086930441,00077689,192
0086953414,00077689,101
0087191081,00077689,46
0087206435,00077689,78
0087246589,00077689,160
0087338718,00077689,130
0087391486,00077689,40
0087582655,00077689,106
0087592194,00077689,105
0087600095,00077689,96
0087677109,00077689,169
0087820636,00077689,9
0087904663,00077689,42
0087996855,00077689,30
0088234180,00077689,112
0088257558,00077689,4
0088305510,00077689,26
0088351646,00077689,176
0088388104,00077689,3
0088542707,00077689,38
0088574816,00077689,42
0088596261,00077689,1
0088633991,00077689,3
0088645353,00077689,12
0088884371,00077689,182
0088895060,00077689,181
0088929552,00077689,199
0088934363,00077689,197
0088974248,00077689,81
0089056730,00077689,127
0089474026,00077689,124
0089697658,00077689,25
0089772885,00077689,44
0090136530,00077689,155
0090153762,00077689,53
0090252044,00077689,175
0090277303,00077689,145
0090301560,00077689,99
0090311579,00077689,156
0090411278,00077689,46
0090424421,00077689,32
0090500851,00077689,191
0090525679,00077689,65
0090675563,00077689,26
0090789963,00077689,122
0090841031,00077689,37
0090918492,00077689,134
0091021866,00077689,99
0091094181,00077689,56
0091218159,00077689,160
0091310818,00077689,184
0091339736,00077689,151
0091370072,00077689,67
0091383426,00077689,64
0091392850,00077689,179
0091448545,00077689,119
0091589186,00077689,174
0091693402,00077689,105
0091713861,00077689,166
0091763045,00077689,100
0091893185,00077689,178
0091944625,00077689,30
0091976632,00077689,59
0092008276,00077689,118
0092019470,00077689,110
0092040358,00077689,176
0092089746,00077689,111
0092124165,00077689,160
0092213328,00077689,164
0092333749,00077689,171
0092443312,00077689,24
0092702974,00077689,177
0092712112,00077689,184
0092737233,00077689,30
0092773128,00077689,51
0092787079,00077689,63
0092864085,00077689,83
0093126385,00077689,177
0093323937,00077689,132
0093341615,00077689,157
0093349482,00077689,41
0093388377,00077689,195
0093431276,00077689,183
0093527058,00077689,64
0093815598,00077689,171
0093906411,00077689,6
0093920247,00077689,7
0093954991,00077689,181
0093985368,00077689,184
0094060248,00077689,121
0094113401,00077689,180
0094249374,00077689,185
0094344028,00077689,168
